antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'lbxsatsi', 'lbxsgl'})",frozenset({'lbxsch'}),0.15040464193006567,0.6097114063215758,0.1016949152542373,0.6761421319796954,1.1089543757413036,0.00999148950576391,1.2051230870634726,0.11564287148399299
"frozenset({'lbxsch', 'lbxsir'})",frozenset({'lbxsatsi'}),0.07940143533363872,0.5332111772789739,0.05145823789891586,0.6480769230769231,1.2154226143272535,0.00912050508702604,1.3263944689340632,0.19252790543038015
"frozenset({'lbxsatsi', 'lbxsir'})",frozenset({'lbxsch'}),0.07314093754771721,0.6097114063215758,0.05145823789891586,0.7035490605427974,1.153905033181763,0.006863374007018655,1.3165368758589093,0.14390273710763152
"frozenset({'lbxsch', 'lbxsldsi'})",frozenset({'lbxsatsi'}),0.10994044892349977,0.5332111772789739,0.07680561917850054,0.6986111111111112,1.3101959240168004,0.018184142977422324,1.5487924071849717,0.265999474076795
"frozenset({'lbxsatsi', 'lbxsldsi'})",frozenset({'lbxsch'}),0.105054206749122,0.6097114063215758,0.07680561917850054,0.7311046511627908,1.199099514266245,0.012752871041495778,1.4514516348689508,0.1855317506325297
"frozenset({'lbxsch', 'lbxsph'})",frozenset({'lbxsatsi'}),0.1047488166132234,0.5332111772789739,0.06596426935409987,0.6297376093294461,1.1810285233386433,0.010111029529183677,1.2606973716008816,0.17121496389789068
"frozenset({'lbxsph', 'lbxsatsi'})",frozenset({'lbxsch'}),0.08566193311956023,0.6097114063215758,0.06596426935409987,0.770053475935829,1.2629802689465925,0.013735211643548025,1.697301558555008,0.22772976508572712
"frozenset({'lbxsch', 'lbxsclsi'})",frozenset({'lbxsatsi'}),0.11482669109787753,0.5332111772789739,0.07130859673232555,0.6210106382978724,1.1646617039555458,0.010081721588977195,1.2316673497761812,0.1597219118358126
"frozenset({'lbxsatsi', 'lbxsclsi'})",frozenset({'lbxsch'}),0.09833562375935258,0.6097114063215758,0.07130859673232555,0.7251552795031055,1.189341829568204,0.011352245278501323,1.4200330753045487,0.17656107497910342
"frozenset({'lbxsch', 'lbxsatsi'})",frozenset({'lbxsossi'}),0.36768972362192703,0.9122003359291495,0.36768972362192703,1.0,1.0962504184800803,0.03228303421630907,inf,0.13885534894952914
"frozenset({'lbxsch', 'lbxsossi'})",frozenset({'lbxsatsi'}),0.6097114063215758,0.5332111772789739,0.36768972362192703,0.6030553468569998,1.1309878197498544,0.04258478685678074,1.1759544284700676,0.29674753950056915
"frozenset({'lbxsatsi', 'lbxsossi'})",frozenset({'lbxsch'}),0.5332111772789739,0.6097114063215758,0.36768972362192703,0.6895761741122566,1.1309878197498542,0.04258478685678074,1.257276539783263,0.24811472390037773
frozenset({'lbxsch'}),"frozenset({'lbxsatsi', 'lbxsossi'})",0.6097114063215758,0.5332111772789739,0.36768972362192703,0.6030553468569998,1.1309878197498544,0.04258478685678074,1.1759544284700676,0.29674753950056915
frozenset({'lbxsatsi'}),"frozenset({'lbxsch', 'lbxsossi'})",0.5332111772789739,0.6097114063215758,0.36768972362192703,0.6895761741122566,1.1309878197498542,0.04258478685678074,1.257276539783263,0.24811472390037773
"frozenset({'lbxsch', 'lbxsatsi'})",frozenset({'lbxstr'}),0.36768972362192703,0.7973736448312719,0.33104290731409375,0.9003322259136212,1.1291221270601886,0.037856812222674785,2.033017763526236,0.180854580823036
"frozenset({'lbxsch', 'lbxstr'})",frozenset({'lbxsatsi'}),0.5431363566956787,0.5332111772789739,0.33104290731409375,0.609502389654203,1.1430787943428908,0.04143653113737816,1.1953692170040964,0.27397599009412527
"frozenset({'lbxsatsi', 'lbxstr'})",frozenset({'lbxsch'}),0.4718277599633532,0.6097114063215758,0.33104290731409375,0.7016181229773463,1.1507380634557076,0.04336414024527874,1.3080170872736774,0.24801096449819632
frozenset({'lbxsch'}),"frozenset({'lbxsatsi', 'lbxstr'})",0.6097114063215758,0.4718277599633532,0.33104290731409375,0.5429501627848735,1.1507380634557076,0.04336414024527874,1.1556119202555237,0.3356298615803056
frozenset({'lbxsatsi'}),"frozenset({'lbxsch', 'lbxstr'})",0.5332111772789739,0.5431363566956787,0.33104290731409375,0.6208476517754867,1.1430787943428908,0.04143653113737816,1.204960606056412,0.2681505274326539
"frozenset({'lbxscr', 'lbxsgl'})",frozenset({'lbxsatsi'}),0.08260803176057413,0.5332111772789739,0.05008398228737212,0.6062846580406654,1.1370441653803889,0.006036456419617517,1.1855997797750004,0.1313797051086356
"frozenset({'lbxsatsi', 'lbxscr'})",frozenset({'lbxsossi'}),0.18995266452893572,0.9122003359291495,0.18995266452893572,1.0,1.0962504184800803,0.01667778013500351,inf,0.10838831291234681
"frozenset({'lbxsossi', 'lbxscr'})",frozenset({'lbxsatsi'}),0.28706672774469383,0.5332111772789739,0.18995266452893572,0.6617021276595745,1.2409757256708343,0.036885476670564826,1.379816016848316,0.2723711639816288
frozenset({'lbxscr'}),"frozenset({'lbxsatsi', 'lbxsossi'})",0.28706672774469383,0.5332111772789739,0.18995266452893572,0.6617021276595745,1.2409757256708343,0.036885476670564826,1.379816016848316,0.2723711639816288
"frozenset({'lbxsatsi', 'lbxscr'})",frozenset({'lbxstr'}),0.18995266452893572,0.7973736448312719,0.1693388303557795,0.8914790996784566,1.118019269206092,0.017875581894930187,1.8671643394807242,0.13031464778366372
"frozenset({'lbxstr', 'lbxscr'})",frozenset({'lbxsatsi'}),0.2502672163689113,0.5332111772789739,0.1693388303557795,0.6766320927394752,1.2689758234108885,0.03589355328138061,1.4435224159240785,0.28271795841834696
frozenset({'lbxscr'}),"frozenset({'lbxsatsi', 'lbxstr'})",0.28706672774469383,0.4718277599633532,0.1693388303557795,0.5898936170212766,1.2502308407353853,0.03389277924399084,1.2878908057962337,0.28073835039198164
"frozenset({'lbxsatsi', 'lbxsgtsi'})",frozenset({'lbxsossi'}),0.0610780271797221,0.9122003359291495,0.0610780271797221,1.0,1.0962504184800803,0.005362630268489876,inf,0.09351114002276792
"frozenset({'lbxsossi', 'lbxsgtsi'})",frozenset({'lbxsatsi'}),0.10306917086578103,0.5332111772789739,0.0610780271797221,0.5925925925925927,1.1113656611938398,0.006120393241211275,1.1457543830425188,0.11172114402451484
frozenset({'lbxsgtsi'}),"frozenset({'lbxsatsi', 'lbxsossi'})",0.10306917086578103,0.5332111772789739,0.0610780271797221,0.5925925925925927,1.1113656611938398,0.006120393241211275,1.1457543830425188,0.11172114402451484
"frozenset({'lbxsatsi', 'lbxsgtsi'})",frozenset({'lbxstr'}),0.0610780271797221,0.7973736448312719,0.051152847763017255,0.8374999999999999,1.0503231520490233,0.0024508386116187525,1.2469314164229413,0.05102880458659699
"frozenset({'lbxstr', 'lbxsgtsi'})",frozenset({'lbxsatsi'}),0.08550923805161094,0.5332111772789739,0.051152847763017255,0.5982142857142857,1.1219087506136474,0.005558366273289754,1.161785514327887,0.11882231852924383
"frozenset({'lbxsatsi', 'lbxsgl'})",frozenset({'lbxsossi'}),0.15040464193006567,0.9122003359291495,0.15040464193006567,1.0,1.0962504184800803,0.013205477036156321,inf,0.10334291876347948
"frozenset({'lbxsossi', 'lbxsgl'})",frozenset({'lbxsatsi'}),0.2800427546190258,0.5332111772789739,0.15040464193006567,0.5370774263904036,1.0072508778438582,0.0010827150512081052,1.0083518267024287,0.009998761916553167
frozenset({'lbxsgl'}),"frozenset({'lbxsatsi', 'lbxsossi'})",0.2803481447549244,0.5332111772789739,0.15040464193006567,0.5364923747276689,1.0061536546653789,0.0009198776173162115,1.0070790581854334,0.008498579908041273
"frozenset({'lbxsatsi', 'lbxsgl'})",frozenset({'lbxstr'}),0.15040464193006567,0.7973736448312719,0.12673690639792334,0.8426395939086294,1.056768805152741,0.006808208862604526,1.2876578054270782,0.06322919283171494
"frozenset({'lbxstr', 'lbxsgl'})",frozenset({'lbxsatsi'}),0.2363719651855245,0.5332111772789739,0.12673690639792334,0.5361757105943152,1.0055597733912285,0.0007007325656051833,1.006391500796864,0.007240479614920273
"frozenset({'lbxsatsi', 'lbxsir'})",frozenset({'lbxsossi'}),0.07314093754771721,0.9122003359291495,0.07314093754771721,1.0,1.0962504184800803,0.006421749746516631,inf,0.09472817133443166
"frozenset({'lbxsossi', 'lbxsir'})",frozenset({'lbxsatsi'}),0.11192548480684074,0.5332111772789739,0.07314093754771721,0.6534788540245566,1.22555355527114,0.013461018026341746,1.3470716813169767,0.20723732386074828
frozenset({'lbxsir'}),"frozenset({'lbxsatsi', 'lbxsossi'})",0.11192548480684074,0.5332111772789739,0.07314093754771721,0.6534788540245566,1.22555355527114,0.013461018026341746,1.3470716813169767,0.20723732386074828
"frozenset({'lbxsatsi', 'lbxsir'})",frozenset({'lbxstr'}),0.07314093754771721,0.7973736448312719,0.06520079401435333,0.8914405010438413,1.1179708619946604,0.006880138055553625,1.8665004639580909,0.11384935317471025
"frozenset({'lbxstr', 'lbxsir'})",frozenset({'lbxsatsi'}),0.09848831882730189,0.5332111772789739,0.06520079401435333,0.6620155038759689,1.2415634406883505,0.012685721584220759,1.3810953699773472,0.21581962453113973
frozenset({'lbxsir'}),"frozenset({'lbxsatsi', 'lbxstr'})",0.11192548480684074,0.4718277599633532,0.06520079401435333,0.582537517053206,1.234640193909853,0.012391243235129343,1.2651969017871312,0.2139994169359176
"frozenset({'lbxsatsi', 'lbxsldsi'})",frozenset({'lbxsossi'}),0.105054206749122,0.9122003359291495,0.105054206749122,1.0,1.0962504184800803,0.00922372406180258,inf,0.09810612523460151
"frozenset({'lbxsldsi', 'lbxsossi'})",frozenset({'lbxsatsi'}),0.1568178347839365,0.5332111772789739,0.105054206749122,0.6699123661148977,1.2563734495092969,0.021437184445639593,1.4141360499542586,0.24200976221962028
frozenset({'lbxsldsi'}),"frozenset({'lbxsatsi', 'lbxsossi'})",0.1568178347839365,0.5332111772789739,0.105054206749122,0.6699123661148977,1.2563734495092969,0.021437184445639593,1.4141360499542586,0.24200976221962028
"frozenset({'lbxsatsi', 'lbxsldsi'})",frozenset({'lbxstr'}),0.105054206749122,0.7973736448312719,0.0934493815849748,0.8895348837209303,1.1155809945400943,0.009681925844569395,1.8343017415274334,0.11576801567467698
"frozenset({'lbxsldsi', 'lbxstr'})",frozenset({'lbxsatsi'}),0.13773095129027332,0.5332111772789739,0.0934493815849748,0.6784922394678492,1.2724643975586896,0.020009698899735154,1.4518742003253982,0.24832550339066028
frozenset({'lbxsldsi'}),"frozenset({'lbxsatsi', 'lbxstr'})",0.1568178347839365,0.4718277599633532,0.0934493815849748,0.5959104186952288,1.2629829553511498,0.019458373876566834,1.3070672060665933,0.24694981215956127
"frozenset({'lbxsph', 'lbxsatsi'})",frozenset({'lbxsossi'}),0.08566193311956023,0.9122003359291495,0.08566193311956023,1.0,1.0962504184800803,0.007521088951557051,inf,0.0960253841015364
"frozenset({'lbxsph', 'lbxsossi'})",frozenset({'lbxsatsi'}),0.13910520690181707,0.5332111772789739,0.08566193311956023,0.6158068057080132,1.1549022825262822,0.011489481981807104,1.2149846214252993,0.1557982217686325
frozenset({'lbxsph'}),"frozenset({'lbxsatsi', 'lbxsossi'})",0.13910520690181707,0.5332111772789739,0.08566193311956023,0.6158068057080132,1.1549022825262822,0.011489481981807104,1.2149846214252993,0.1557982217686325
"frozenset({'lbxsph', 'lbxsatsi'})",frozenset({'lbxstr'}),0.08566193311956023,0.7973736448312719,0.0755840586349061,0.8823529411764707,1.1065739968909818,0.0072794908000697045,1.7223240189341897,0.10533288799821879
"frozenset({'lbxsph', 'lbxstr'})",frozenset({'lbxsatsi'}),0.12093449381584975,0.5332111772789739,0.0755840586349061,0.625,1.172143470790378,0.011100434813720056,1.2447701939227362,0.16706618030224066
frozenset({'lbxsph'}),"frozenset({'lbxsatsi', 'lbxstr'})",0.13910520690181707,0.4718277599633532,0.0755840586349061,0.5433589462129528,1.151604446196967,0.00995036046318297,1.1566464198879454,0.15291797005170546
"frozenset({'lbxsatsi', 'lbxsua'})",frozenset({'lbxsossi'}),0.05878760116048252,0.9122003359291495,0.05878760116048252,1.0,1.0962504184800803,0.005161531633421507,inf,0.09328358208955224
"frozenset({'lbxsossi', 'lbxsua'})",frozenset({'lbxsatsi'}),0.11223087494273935,0.5332111772789739,0.05878760116048252,0.5238095238095238,0.9823678612338406,-0.0010551557947848303,0.9802565277141548,-0.019817003080601532
frozenset({'lbxsua'}),"frozenset({'lbxsatsi', 'lbxsossi'})",0.11223087494273935,0.5332111772789739,0.05878760116048252,0.5238095238095238,0.9823678612338406,-0.0010551557947848303,0.9802565277141548,-0.019817003080601532
"frozenset({'lbxsatsi', 'lbxsksi'})",frozenset({'lbxsossi'}),0.06016185677202626,0.9122003359291495,0.06016185677202626,1.0,1.0962504184800803,0.005282190814462524,inf,0.09341998375304622
"frozenset({'lbxsossi', 'lbxsksi'})",frozenset({'lbxsatsi'}),0.09864101389525118,0.5332111772789739,0.06016185677202626,0.6099071207430341,1.1438378389880097,0.007565365624947758,1.1966094423721543,0.13951178571336437
frozenset({'lbxsksi'}),"frozenset({'lbxsatsi', 'lbxsossi'})",0.09864101389525118,0.5332111772789739,0.06016185677202626,0.6099071207430341,1.1438378389880097,0.007565365624947758,1.1966094423721543,0.13951178571336437
"frozenset({'lbxsatsi', 'lbxsksi'})",frozenset({'lbxstr'}),0.06016185677202626,0.7973736448312719,0.053595968850206135,0.8908629441624365,1.1172465379777474,0.0056244898360786125,1.8566228822436937,0.111660082253096
"frozenset({'lbxstr', 'lbxsksi'})",frozenset({'lbxsatsi'}),0.08688349366315468,0.5332111772789739,0.053595968850206135,0.616871704745167,1.1568994256518035,0.007268718907965162,1.2183616519645128,0.1485249978561015
frozenset({'lbxsksi'}),"frozenset({'lbxsatsi', 'lbxstr'})",0.09864101389525118,0.4718277599633532,0.053595968850206135,0.5433436532507739,1.1515720340256694,0.007054400223495773,1.1566076849616063,0.14602599576341732
"frozenset({'lbxsatsi', 'lbxsclsi'})",frozenset({'lbxsossi'}),0.09833562375935258,0.9122003359291495,0.09833562375935258,1.0,1.0962504184800803,0.008633834732268697,inf,0.09737510584250629
"frozenset({'lbxsossi', 'lbxsclsi'})",frozenset({'lbxsatsi'}),0.1603298213467705,0.5332111772789739,0.09833562375935258,0.6133333333333333,1.150263459335624,0.012845970966113507,1.2072124725543776,0.15557769396807314
frozenset({'lbxsclsi'}),"frozenset({'lbxsatsi', 'lbxsossi'})",0.1603298213467705,0.5332111772789739,0.09833562375935258,0.6133333333333333,1.150263459335624,0.012845970966113507,1.2072124725543776,0.15557769396807314
"frozenset({'lbxsatsi', 'lbxsclsi'})",frozenset({'lbxstr'}),0.09833562375935258,0.7973736448312719,0.08886852954649564,0.903726708074534,1.133379205511322,0.01045829481274406,2.104699560139689,0.13051726796849308
"frozenset({'lbxstr', 'lbxsclsi'})",frozenset({'lbxsatsi'}),0.14338066880439762,0.5332111772789739,0.08886852954649564,0.6198083067092651,1.1624068157614482,0.012416354334256141,1.227772281610766,0.16310160427807477
frozenset({'lbxsclsi'}),"frozenset({'lbxsatsi', 'lbxstr'})",0.1603298213467705,0.4718277599633532,0.08886852954649564,0.5542857142857142,1.1747628294036059,0.013220469085124309,1.1850018205950408,0.17716998217107882
"frozenset({'lbxsatsi', 'lbxstr'})",frozenset({'lbxsossi'}),0.4718277599633532,0.9122003359291495,0.4718277599633532,1.0,1.0962504184800803,0.04142631882408432,inf,0.16623301532234755
"frozenset({'lbxstr', 'lbxsossi'})",frozenset({'lbxsatsi'}),0.7973736448312719,0.5332111772789739,0.4718277599633532,0.5917273075450019,1.1097428800435902,0.04665922007164425,1.143326093925515,0.48804296134795583
"frozenset({'lbxsatsi', 'lbxsossi'})",frozenset({'lbxstr'}),0.5332111772789739,0.7973736448312719,0.4718277599633532,0.8848797250859106,1.1097428800435905,0.04665922007164425,1.7601274434059657,0.21185247291748038
frozenset({'lbxstr'}),"frozenset({'lbxsatsi', 'lbxsossi'})",0.7973736448312719,0.5332111772789739,0.4718277599633532,0.5917273075450019,1.1097428800435902,0.04665922007164425,1.143326093925515,0.48804296134795583
frozenset({'lbxsatsi'}),"frozenset({'lbxstr', 'lbxsossi'})",0.5332111772789739,0.7973736448312719,0.4718277599633532,0.8848797250859106,1.1097428800435905,0.04665922007164425,1.7601274434059657,0.21185247291748038
frozenset({'lbxsossi'}),"frozenset({'lbxsatsi', 'lbxstr'})",0.9122003359291495,0.4718277599633532,0.4718277599633532,0.5172413793103449,1.0962504184800803,0.04142631882408432,1.09407106864734,1.0000000000000007
"frozenset({'lbxsch', 'lbxsbu'})",frozenset({'lbxsassi'}),0.07833256985799358,0.6625438998320354,0.06000916170407696,0.7660818713450294,1.1562733753027419,0.008110395386496543,1.4426248282180494,0.14663924847859416
"frozenset({'lbxsassi', 'lbxsbu'})",frozenset({'lbxsch'}),0.08337150710032067,0.6097114063215758,0.06000916170407696,0.7197802197802198,1.1805260854847632,0.009176602862791206,1.3927945892053568,0.16682879934078762
frozenset({'lbxsbu'}),"frozenset({'lbxsch', 'lbxsassi'})",0.10932966865170254,0.4499923652466025,0.06000916170407696,0.5488826815642459,1.2197599869576676,0.010811645515870001,1.2192119705369435,0.20228200608191804
"frozenset({'lbxsassi', 'lbxsbu'})",frozenset({'lbxsossi'}),0.08337150710032067,0.9122003359291495,0.08337150710032067,1.0,1.0962504184800803,0.007319990316488681,inf,0.09578544061302681
"frozenset({'lbxsbu', 'lbxsossi'})",frozenset({'lbxsassi'}),0.10932966865170254,0.6625438998320354,0.08337150710032067,0.7625698324022347,1.1509725356999851,0.010935802064477432,1.4212856924721338,0.14727058186684464
frozenset({'lbxsbu'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.10932966865170254,0.6625438998320354,0.08337150710032067,0.7625698324022347,1.1509725356999851,0.010935802064477432,1.4212856924721338,0.14727058186684464
"frozenset({'lbxsassi', 'lbxsbu'})",frozenset({'lbxstr'}),0.08337150710032067,0.7973736448312719,0.07253015727592,0.86996336996337,1.0910360225756626,0.006051914784261037,1.5582252101707823,0.0910292222309898
"frozenset({'lbxsbu', 'lbxstr'})",frozenset({'lbxsassi'}),0.09421285692472132,0.6625438998320354,0.07253015727592,0.7698541329011346,1.1619669777297834,0.010110003634697544,1.4662705197439028,0.1538886325726658
frozenset({'lbxsbu'}),"frozenset({'lbxsassi', 'lbxstr'})",0.10932966865170254,0.5840586349060926,0.07253015727592,0.6634078212290504,1.1358582539160917,0.008675220248471185,1.2357428108184143,0.13429038050294614
"frozenset({'lbxsck', 'lbxsassi'})",frozenset({'lbxsch'}),0.10337456100167965,0.6097114063215758,0.07482058329515956,0.7237813884785819,1.1870884831320392,0.011791934328949927,1.4129699354026366,0.17577329978312828
"frozenset({'lbxsck', 'lbxsch'})",frozenset({'lbxsassi'}),0.13253931897999693,0.6625438998320354,0.07482058329515956,0.5645161290322581,0.8520433576935373,-0.012992533982929724,0.7748991929782891,-0.1667923800903461
"frozenset({'lbxsck', 'lbxsassi'})",frozenset({'lbxsossi'}),0.10337456100167965,0.9122003359291495,0.10337456100167965,1.0,1.0962504184800803,0.009076251729419116,inf,0.09792234332425066
